Product Id	Type	Description	Unit	Vendor	Location	Reference	Compatibility	Category	Comission Percent	Commission Flat	Stock	Reserved	Ordered	Minimum Stock	Last Price	Cost Markup	Cost	Retail Price	Retail Date	Wholesale Price	Whole Date	Cost Date	Init Stock	Stock Date	Last Invoice	Last Order	Total Sales	Init Date	Gross	Total Sold	Remarks 1	Remarks 2	Remarks 3	Remarks 4	Remarks 5	Remarks 6
HANK241	11R24.5	HANKOOK 11R24.5 TL01 LRG		HANKOO			NEW TIRES		0.00	0.00	8	0	0	0	321.49	13.00	363.28	355.00	07/24/2014	335.00	07/24/2014	01/08/2015	8	01/21/2015	452714	12071	1095.00	01/01/0001	130.53	3.00						
HANK29	295/75R22.5	HANKOOK 295/75R22.5 DL07 LRG		HANKOO			NEW TIRES		0.00	0.00	7	0	0	0	378.82	13.00	428.06	350.00	07/24/2014	350.00	07/24/2014	11/07/2014	7	02/24/2015	456131	9981	7741.04	01/01/0001	-29.74	21.00						
HANK30	255/70R22.5	HANKOOK 255/70R22.5 AH12 LRH		HANKOO			NEW TIRES		0.00	0.00	10	0	0	0	274.56	13.00	310.25	330.00	02/04/2013	310.00	02/04/2013	10/17/2014	10	02/26/2015	456633	12182	10554.97	01/01/0001	-324.79	40.00						
HANK43	SOLDOUT	HANKOOK 265/70R17 RH12 10PR		HANKOO			NEW TIRES		0.00	0.00	0	0	0	0	139.36	13.00	157.48	175.00	06/05/2012	165.00	06/05/2012	08/25/2014	0	01/17/2015	456494	10651	35841.00	01/01/0001	5860.83	223.00						
HANK44	SOLDOUT	HANKOOK 245/70R17 RH12 10PR		HANKOO			NEW TIRES		0.00	0.00	0	0	0	0	127.83	13.00	144.45	165.00	08/16/2012	155.00	08/16/2012	03/17/2014	0	01/17/2015	447793	11328	33473.00	01/01/0001	4680.92	230.00						
HANK45	SOLDOUT	HANKOOK 265/75R16 RH03 10PR		HANKOO			NEW TIRES		0.00	0.00	0	0	0	0	136.39	13.00	154.12	160.00	10/27/2011	150.00	10/27/2011	08/16/2012	0	01/17/2015	442277	8918	12524.00	01/01/0001	1668.09	94.00						
HANK48	12R22.5	HANKOOK 12R22.5 AM06 16PR		HANKOO			NEW TIRES		0.00	0.00	0	0	0	0	429.59	13.00	485.43	510.00	10/17/2011	485.00	10/17/2011	01/14/2015	16	01/17/2015	458414	12522	0.00	01/01/0001	-17183.60	40.00						
HANK49	11R24.5	HANKOOK 11R24.5 AL07+ 14PR		HANKOO			NEW TIRES		0.00	0.00	4	0	0	0	374.94	13.00	423.68	445.00	10/03/2014	425.00	09/24/2014	01/08/2015	4	01/21/2015	0	12182	0.00	01/01/0001	0.00	0.00						
HANK50	315/80R22.5	HANKOOK 315/80R22.5 AM06 20PR		HANKOO			NEW TIRES		0.00	0.00	9	0	0	0	458.12	13.00	517.67	550.00	07/28/2014	525.00	07/28/2014	01/08/2015	11	01/23/2015	458288	12182	2750.00	01/01/0001	459.40	5.00						
HANK51	SOLDOUT	HANKOOK 245/75R17 RH10 12PR		HANKOO		..	NEW TIRES		0.00	0.00	0	0	0	0	138.18	13.00	156.14	165.00	11/26/2013	155.00	11/26/2013	03/17/2014	0	01/17/2015	445577	11328	65206.00	01/01/0001	10507.47	410.00						
HANK52	11R22.5	HANKOOK 11R22.5 AH12 LRG		HANKOO			NEW TIRES		0.00	0.00	10	0	0	0	335.64	13.00	379.27	400.00	02/04/2013	380.00	02/04/2013	02/11/2015	10	02/09/2015	457798	12616	39501.46	01/01/0001	-3609.08	139.00						
HANK89	SOLDOUT	HANKOOK 245/75R16 RH12 10PR		ACME			NEW TIRES		0.00	0.00	0	-4	0	0	131.00	13.00	148.03	155.00	08/16/2012	145.00	08/16/2012	07/07/2014	0	01/17/2015	444887	11748	11684.00	01/01/0001	1809.82	88.00						
HANKOOK01	295/75R22.5	HANKOOK 295/75R22.5 TL01 14PR		HANKOO			NEW TIRES		0.00	0.00	0	0	0	0	290.62	13.00	328.40	325.00	07/24/2014	305.00	07/24/2014	11/07/2014	0	02/24/2015	453616	9731	70794.00	01/01/0001	6786.90	255.00						
HANKOOK11	1000R22	HANKOOK 1000R22 F26A					NEW TIRES		0.00	0.00	1	0	0	0	1.00	13.00	1.13	230.00		230.00		09/29/2014	1	02/26/2015	0	0	0.00	05/13/2007	0.00	0.00						
HANKOOK115	11R22.5	HANKOOK 11R22.5 DL11 TRACC 14P		HANKOO			NEW TIRES		0.00	0.00	16	0	0	0	367.31	13.00	415.06	365.00	07/24/2014	365.00	07/24/2014	02/11/2015	16	02/09/2015	417280	9981	1880.00	01/01/0001	-8494.44	28.00						
HANKOOK14	11R22.5	HANKOOK 11R22.5 TL01 14PR		HANKOO		71545923095	NEW TIRES		0.00	0.00	3	0	0	0	290.62	13.00	328.40	320.00	07/24/2014	300.00	07/24/2014	02/11/2015	3	02/09/2015	455902	10903	170750.00	05/13/2007	22286.85	640.00	TRAILER					
HANKOOK17	285/75R24.5	HANK 285/75R24.5  TL01  14PR		HANKOO		715459230983	NEW TIRES		0.00	0.00	0	-2	0	0	317.33	13.00	358.58	325.00	07/24/2014	305.00	07/24/2014	11/07/2014	0	01/17/2015	449251	9660	29950.00	05/13/2007	3601.88	110.00	TRAILER					
HANKOOK19	225/70R19.5	HANKOOK 225/70R19.5 AH11 12P		HANKOO			NEW TIRES		0.00	0.00	8	0	0	0	212.90	13.00	240.57	255.00	01/30/2014	240.00	01/30/2014	12/30/2014	8	02/19/2015	457061	12182	980.00	01/01/0001	128.40	4.00						
HANKOOK195	245/70R19.5	HANKOOK 245/70R19.5 AH11 14P		HANKOO			NEW TIRES		0.00	0.00	1	0	0	0	253.51	13.00	286.46	305.00	10/14/2010	285.00	10/14/2010	09/23/2014	1	01/17/2015	451498	12071	1188.00	01/01/0001	-333.06	6.00						
HANKOOK21	10R22.5	HANKOOK 10R22.5 AH12 LRG		HANKOO			NEW TIRES		0.00	0.00	9	0	0	0	320.91	13.00	362.62	385.00	02/04/2013	365.00	02/04/2013	09/29/2014	10	01/17/2015	457646	12071	7307.00	01/01/0001	1088.31	24.00						
HANKOOK225	225/75R16	HANKOOK 225/75R16 RH12 10PR		HANKOO		2001831	NEW TIRES		0.00	0.00	2	0	0	0	110.57	13.00	124.94	135.00	11/26/2013	125.00	11/26/2013	09/15/2014	2	01/29/2015	451567	10903	10243.66	01/01/0001	1076.66	86.00						
HANKOOK235	SOLDOUT	HANKOOK 235/75R17 RF08					NEW TIRES		0.00	0.00	0	0	0	0	122.54	13.00	138.47	149.00	01/31/2012	139.00	09/01/2011	04/26/2013	0	01/17/2015	453084	0	4314.00	01/01/0001	637.80	30.00						
HANKOOK295	385/65R22.5	HANKOOK 385/65R22.5 AH15 18PR		HANKOO			NEW TIRES		0.00	0.00	16	0	0	0	530.74	13.00	599.73	630.00	10/17/2014	600.00	10/17/2014	02/09/2015	17	02/11/2015	458657	12616	8848.64	01/01/0001	-5069.82	32.00						
HANKOOK45	215/85R16	HANKOOK 215/85R16 RH12 10PR		HANKOO		2001832	NEW TIRES		0.00	0.00	18	0	0	0	106.98	13.00	120.88	140.00	10/27/2011	130.00	10/27/2011	02/09/2015	0	01/29/2015	457893	12616	49313.00	01/01/0001	9348.48	393.00						
HANKOOK46	235/85R16	HANKOOK 235/85R16 RH12 10PR		HANKOO			NEW TIRES		0.00	0.00	0	0	0	0	116.35	13.00	131.47	145.00	08/16/2012	135.00	08/16/2012	09/15/2014	0	01/29/2015	445392	10651	34019.00	01/01/0001	5694.05	270.00						
HARVEST11	11L16	HARVEST 11L16 F-3 8PR		TREADWAYS			NEW TIRES		0.00	0.00	5	0	0	0	90.68	13.00	102.46	120.00	10/01/2012	110.00	10/01/2012	10/21/2014	0	09/22/2014	457367	12196	1260.00	01/01/0001	262.52	11.00						
HONOUR125	SOLDOUT	HONOUR 12-16.5 12PR G2/L2		QINGDA			NEW TIRES		0.00	0.00	2	0	30	0	88.65	13.00	100.17	150.00	04/01/2013	140.00	04/01/2013	12/12/2012	2	11/11/2013	417384	9519	78748.00	01/01/0001	19704.98	575.00						
HONOUR14	SOLDOUT	HONOUR 14-17.5 L-2 14PR		CHINESE			NEW TIRES		0.00	0.00	0	0	0	0	168.19	13.00	190.05	300.00	11/30/2012	275.00	11/30/2012	05/03/2012	0	11/11/2013	413147	7259	16811.00	01/01/0001	5710.46	66.00						
HONOUR1400	1400-24	SPEEDWAYS 1400-24 16PR G2/L2		TGI			NEW TIRES		0.00	0.00	0	0	12	0	359.95	13.00	406.74	440.00	01/28/2013	400.00	01/28/2013	09/05/2014	0	01/17/2015	448693	10841	27450.00	01/01/0001	5933.27	58.00						
HONOUR165	SOLDOUT	HONOUR 10-16.5 10P G2/L2		QINGDA			NEW TIRES		0.00	0.00	0	0	0	0	77.41	13.00	87.47	120.00	07/12/2012	105.00	01/28/2013	12/12/2012	0	11/11/2013	427105	9519	24030.00	01/01/0001	6361.64	215.00						
HONOUR2052	SOLDOUT	POWERKING 20.5-25 L-2 16PR		TREADWAYS			NEW TIRES		0.00	0.00	0	0	20	0	623.29	13.00	704.32	800.00	01/22/2014	725.00	01/22/2014	11/26/2014	0	12/12/2014	442980	11117	69675.00	01/01/0001	15271.31	77.00						
HONOUR2053	SOLDOUT	HONOUR 20.5-25 20PR E3/L3		QINGDA			NEW TIRES		0.00	0.00	0	-4	20	0	686.71	13.00	775.98	990.00	01/28/2013	890.00	01/28/2013	01/22/2014	0	02/13/2014	436389	9519	131640.00	01/01/0001	39855.95	126.00						
HOUR01	HOURS	HOURS OF WORK					MOUNTS		0.00	0.00	0	0	0	0	22.50	13.00	25.42	45.00		45.00		01/28/2008	0	01/28/2008	433979	0	4320.00	01/01/0001	2452.50	83.00						
JINYU1000	1000R20	JINYU 1000R20 LUG 18PR SET		TGI			NEW TIRES		0.00	0.00	1	0	0	0	284.54	13.00	321.53	340.00		320.00		10/27/2014	1	02/26/2015	454598	12220	680.00	01/01/0001	110.92	2.00						
KING	KING PIN	KING PIN JOB					ALIGNMENT		0.00	0.00	0	0	0	0	1.00	13.00	1.13	0.00		0.00			0		449195	0	25347.62	05/13/2007	25321.62	26.00						
LABOR	LABOR	LABOR					MOUNTS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	50.00	07/07/2011	50.00	07/07/2011		-2585	10/26/2012	458881	0	238980.21	05/13/2007	235578.21	3405.00						
LABOR01	LABOR	LABOR01					MOUNTS		0.00	0.00	0	0	0	0	0.00	13.00	0.00	50.00		50.00		05/10/2013	0	05/10/2013	458335	0	1090.00	01/01/0001	1090.00	18.00						
LANDE650	650-10	CARLISLE 650-10 LUG 10PR		TGI			NEW TIRES		0.00	0.00	9	0	0	0	74.95	13.00	84.69	89.00	03/14/2014	74.00	03/14/2014	01/23/2015	8	01/17/2015	457334	9672	16606.00	01/01/0001	2161.35	187.00						
LANDE900	900-20	ARMOUR 900-20 LUG 14PR		MITCO		3973000L	NEW TIRES		0.00	0.00	5	0	0	0	177.71	13.00	200.81	240.00	09/17/2014	220.00	09/17/2014	09/16/2014	5	01/17/2015	450793	12039	240.00	01/01/0001	62.29	1.00						
LANDSAIL235	235/70R16	LANDSAIL 235/70R16 CLV2 106H		ACME		690053217152	NEW TIRES		0.00	0.00	5	0	0	0	70.00	13.00	79.10	85.00	02/24/2015	80.00	02/24/2015	02/24/2015	0	02/05/2015	458285	12679	225.00	01/01/0001	33.00	3.00						
LEAO 03	315/80R22.5	LINGLONG 315/80R22.5 HWY 18P		TIREMAST			NEW TIRES		0.00	0.00	0	0	0	0	247.00	13.00	279.11	340.00	03/04/2013	320.00	03/04/2013	01/08/2015	0	01/23/2015	443074	6283	8693.66	01/01/0001	1347.75	31.00						
LEAO07	255/70R22.5	LEAO 255/70R22.5  HWY 16PR		UNIVERSAL			NEW TIRES		0.00	0.00	1	0	0	0	178.00	13.00	201.14	220.00	06/18/2014	200.00	06/18/2014	07/02/2014	1	02/26/2015	447246	11735	68036.00	01/01/0001	10224.66	324.00						
LEAO15	SOLDOUT	DOUBLESTAR 11R24.5 TRACC CS768		LLANTAS			NEW TIRES		0.00	0.00	7	0	0	0	225.00	13.00	254.25	300.00	12/13/2013	280.00	12/13/2013	05/28/2014	7	06/16/2014	443355	10963	74129.00	01/01/0001	11744.43	262.00						
LEAO225	225/70R19.5	LEAO 225/70R19.5 F820 14PR		UNIVERSAL		L2018	NEW TIRES		0.00	0.00	0	0	0	0	119.00	13.00	134.47	150.00	01/30/2014	140.00	01/30/2014	12/30/2014	0	02/19/2015	455090	12001	2110.00	01/01/0001	197.12	16.00						
LEAO235	235/75R17.5	LEAO 235/75R17.5 HWY 16PR		VIPAL		L2010	NEW TIRES		0.00	0.00	6	0	0	0	138.55	13.00	156.56	170.00	01/31/2012	155.00	09/01/2011	02/05/2015	0	02/05/2015	0	12607	0.00	01/01/0001	0.00	0.00						
LEAO24.5	11R24.5	LEAO 11R24.5 D37 LUG 14PR		UNIVERSAL		L2090	NEW TIRES		0.00	0.00	1	0	0	0	258.39	13.00	291.98	285.00	10/03/2014	265.00	10/03/2014	01/08/2015	1	01/21/2015	446594	11734	4075.00	01/01/0001	715.93	13.00						
LEAO295	295/75R22.5	DURUN 295/75R22.5 LUG 14PR YT6		DURUN			NEW TIRES		0.00	0.00	2	0	0	0	208.48	13.00	235.58	260.00	11/21/2014	240.00	11/21/2014	11/07/2014	2	02/24/2015	452481	9873	107690.00	01/01/0001	15958.54	377.00						
LEAO816	225/45R17	NEXEN 225/45R17 NEXEN		UNIVERSAL			NEW TIRES		0.00	0.00	3	0	0	0	235.23	13.00	265.81	100.00	03/21/2014	100.00	03/21/2014	11/26/2013	3	01/17/2015	434524	10915	2480.00	01/01/0001	127.70	10.00						
LGUARD105	10.5/80-18	LGUARD 10.5/80-18 R4 TL 10PR		UNIVERSAL		19322L	NEW TIRES		0.00	0.00	1	0	0	0	83.09	13.00	93.89	105.00	11/07/2014	95.00	01/31/2012	11/07/2014	0	11/07/2014	455398	12281	105.00	01/01/0001	21.91	1.00						
LGUARD12	SOLDOUT	L-GUARD 12-16.5 12P TL L201		CHINESE			NEW TIRES		0.00	0.00	0	0	0	0	95.00	13.00	107.35	160.00	07/09/2013	135.00	07/11/2013	07/09/2013	0	11/11/2013	428581	10296	4245.00	01/01/0001	1490.00	29.00						
LGUARD12.5	12.5/80-18	SECURITY 12.5/80-18 12PR R4		UNIVERSAL			NEW TIRES		0.00	0.00	1	0	0	0	179.00	13.00	202.27	220.00	10/14/2010	200.00	10/14/2010	11/07/2014	3	01/17/2015	455172	12281	15340.00	01/01/0001	3843.00	74.00						
LGUARD14	14X4-1/2X8	L-GUARD 14X4-1/2x8 LUG		LGUARD			NEW TIRES		0.00	0.00	11	0	0	0	33.09	13.00	37.39	69.00	11/07/2014	59.00	11/07/2014	12/15/2014	13	01/17/2015	456805	12287	354.00	01/01/0001	155.46	6.00						
LGUARD16	16X5X10-1/2	L-GUARD 16x5x10-1/2 LUG		LGUARD			NEW TIRES		0.00	0.00	18	0	0	0	43.29	13.00	48.92	80.00	11/07/2014	70.00	11/07/2014	01/12/2015	18	02/27/2015	458278	12287	420.00	01/01/0001	160.26	6.00						
LGUARD161	16-1/4X5X11-1/4	LGUARD 16-1/4X5X11-1/4 SM		LGUARD			NEW TIRES		0.00	0.00	12	0	0	0	39.89	13.00	45.07	82.00	03/27/2014	70.00	03/27/2014	12/15/2014	16	01/19/2015	458594	12287	280.00	01/01/0001	120.44	4.00						
LGUARD166	16X6X10-1/2	L-GUARD 16x6x10-1/2 LUG		LGUARD			NEW TIRES		0.00	0.00	8	0	0	0	51.68	13.00	58.40	95.00	11/07/2014	85.00	11/07/2014	12/15/2014	8	02/27/2015	457855	12287	740.00	01/01/0001	326.56	8.00						
LGUARD18	18X6X12-1/8	L-GUARD 18x6x12-1/8 LUG		LGUARD			NEW TIRES		0.00	0.00	10	0	0	0	60.63	13.00	68.51	110.00	11/07/2014	101.00	11/07/2014	11/07/2014	14	01/17/2015	457860	12287	680.00	01/01/0001	194.96	8.00						
LGUARD186	18X6X12-1/8	L-GUARD 18x6x12-1/8 SMOOTH		LGUARD			NEW TIRES		0.00	0.00	14	0	0	0	60.63	13.00	68.51	110.00		101.00		11/07/2014	16	01/17/2015	458350	12287	220.00	01/01/0001	98.74	2.00						
LGUARD21	21X8X15	LGUARD 21X8X15 LUG		LGUARD			NEW TIRES		0.00	0.00	29	0	0	0	100.98	13.00	114.11	185.00	11/07/2014	162.00	11/07/2014	11/07/2014	29	01/17/2015	455334	12287	694.00	01/01/0001	290.08	4.00						
LGUARD300	300-15	LGUARD 300X15 8inch L-301		LGUARD			NEW TIRES		0.00	0.00	8	0	0	0	354.62	13.00	400.72	520.00	04/01/2013	498.00	04/01/2013	11/07/2014	8	01/17/2015	0	12287	0.00	01/01/0001	0.00	0.00						
LGUARD500	500-8	L-GUARD 500x8 LUG 3inch		LGUARD			NEW TIRES		0.00	0.00	28	0	0	0	53.15	13.00	60.06	91.00	11/07/2014	81.00	11/07/2014	11/07/2014	28	02/27/2015	458893	12287	486.00	01/01/0001	167.10	6.00						
LGUARD600	600-9	L-GUARD 600x9 LUG 4inch		LGUARD			NEW TIRES		0.00	0.00	70	0	0	0	77.07	13.00	87.08	130.00	11/07/2014	120.00	11/07/2014	01/23/2015	78	01/27/2015	458910	12287	1500.00	01/01/0001	421.02	14.00						
LGUARD825	825-15	LGUARD 825X15/6.5inch L-301		LGUARD			NEW TIRES		0.00	0.00	41	0	0	0	247.52	13.00	279.69	425.00	11/07/2014	400.00	11/07/2014	11/07/2014	47	01/17/2015	457264	12287	2550.00	01/01/0001	1064.88	6.00						
LINGLONG20	SOLDOUT	LINGLONG 20.5R25 L3		TIREMAST			NEW TIRES		0.00	0.00	0	0	0	0	1279.00	13.00	1445.27	1541.00	03/16/2011	0.00	03/16/2011	10/14/2011	0	11/11/2013	387543	7367	3082.00	01/01/0001	524.00	2.00						
LINGLONG24.5	11R24.5	LINGLONG 11R24.5 F-16 14PLY		CHINESE			NEW TIRES		0.00	0.00	7	0	0	0	290.39	13.00	328.14	295.00	10/03/2014	265.00	10/03/2014	01/08/2015	7	01/21/2015	439720	8778	15700.00	01/01/0001	1651.28	48.00						
LUNA900	900-20	LUNA 900-20 14PR HWY SET LT223		TGI			NEW TIRES		0.00	0.00	0	0	0	0	160.13	13.00	180.94	200.00	04/11/2011	180.00	04/11/2011	01/16/2015	7	01/17/2015	458829	12533	3700.00	01/01/0001	682.03	19.00						
LUNA9020	900-20	LUNA 900-20 14PR LUG SET LT117		TGI			NEW TIRES		0.00	0.00	2	0	0	0	180.13	13.00	203.54	220.00	04/11/2011	205.00	04/11/2011	01/23/2015	0	01/23/2015	0	12563	0.00	01/01/0001	0.00	0.00						
LUNASET12	1200-20	LUNASET 1200-20 HWY 18PR		TGI		TGI	NEW TIRES		0.00	0.00	0	0	0	0	252.13	13.00	284.90	305.00	10/21/2014	285.00	10/14/2010	02/17/2015	0	02/26/2015	456373	12203	2180.00	01/01/0001	415.09	7.00						
MAINE165	16X5X10-1/2	MAINE 16X5X10-1/2 GREY SM NM		MAIN		20003925	NEW TIRES		0.00	0.00	0	0	0	0	108.79	13.00	122.93	145.00	05/29/2014	135.00	05/29/2014	01/12/2015	0	02/27/2015	450606	11590	2160.00	01/01/0001	438.44	16.00						
MAINE217	21X7X15	MAINE 21X7X15 LUG GREY NM		MAIN		20001053	NEW TIRES		0.00	0.00	2	0	0	0	175.20	13.00	197.97	225.00	10/14/2010	205.00	10/14/2010	02/17/2015	2	02/16/2015	450606	11590	410.00	01/01/0001	59.60	2.00						
MARCHER11	11-22.5	MARCHER 11-22.5 TL 14PR		ARGUS			NEW TIRES		0.00	0.00	45	0	0	0	130.00	13.00	146.90	170.00	10/03/2014	150.00	10/03/2014	03/28/2013	45	01/17/2015	455985	9959	12797.50	01/01/0001	1487.50	87.00						
MASTERCRAFT	8-17.5	MASTERCRAFT 8-17.5 HWY					NEW TIRES		0.00	0.00	1	0	0	0	0.00	13.00	0.00	45.00		45.00		05/05/2011	1	01/17/2015	0	0	0.00	01/01/0001	0.00	0.00						
MEDITERRANEA11	11L16	ANJIE 11L16 F-3 10PR		RUSO		748000	NEW TIRES		0.00	0.00	2	0	0	0	98.16	13.00	110.92	130.00	04/03/2014	110.00	10/01/2012	09/05/2014	3	09/21/2014	457570	11950	695.00	01/01/0001	106.04	6.00						
MICH00	275/80R22.5	MICH 275/80R22.5 XDA5 LRG		MICHEL			NEW TIRES		0.00	0.00	0	0	10	0	575.29	13.00	650.07	680.00	10/17/2011	640.00	10/17/2011	08/14/2014	0	02/13/2015	449335	11891	5635.00	05/14/2007	-141419.08	289.00						
MICH01	11R22.5	MICH 11R22.5 XDA5  LRG		MICHEL		73154	NEW TIRES		0.00	0.00	73	0	8	0	561.23	13.00	634.18	690.00	10/17/2011	650.00	10/17/2011	02/11/2015	83	02/09/2015	458366	12500	24290.00	01/01/0001	-475269.76	879.00						
MICH02	315/80R22.5	MICH 315/80R22.5 XZA2 LRL		MICHEL			NEW TIRES		0.00	0.00	17	0	0	0	692.83	13.00	782.89	950.00	04/01/2013	890.00	04/01/2013	01/08/2015	21	01/23/2015	458599	12450	122178.30	01/01/0001	-205817.56	449.00						
MICH06	455/55R22.5	MICH 455/55R22.5 XDN2 20PR		MICHEL			NEW TIRES		0.00	0.00	5	-2	5	0	1021.04	13.00	1153.77	1280.00	10/17/2011	1200.00	10/17/2011	01/23/2015	7	01/17/2015	458144	12562	15140.00	05/13/2007	-37925.06	55.00						
MICH08	225/70R19.5	MICH 22570R19.5 XZE 12P		MICHEL			NEW TIRES		0.00	0.00	8	0	4	0	341.32	13.00	385.69	400.00	10/17/2011	375.00	04/01/2013	01/23/2015	10	02/19/2015	458864	12588	59535.00	05/13/2007	-28485.71	322.00						
MICH100	WHEEL	X-ONE 22.5-14 HUB PILOT		MICHEL					0.00	0.00	1	0	0	0	342.00	13.00	386.46	390.00	07/09/2010	390.00	07/09/2010	10/28/2011	1	02/12/2015	430898	4833	2220.00	05/13/2007	-5300.00	22.00						
MICH101	WHEEL	X-ONE 22.5-14 STUD PILOT		MICHEL					0.00	0.00	1	0	0	0	366.00	13.00	413.58	420.00	07/01/2010	420.00	07/01/2010	10/28/2011	1	02/12/2015	437377	4833	400.00	05/13/2007	-306.00	2.00						
MICH106	11R24.5	MICH 11R24.5 XZA3 LRG		MICHEL		27983	NEW TIRES		0.00	0.00	6	0	0	0	542.19	13.00	612.67	670.00	04/01/2013	630.00	04/01/2013	01/23/2015	2	01/21/2015	429936	12588	12030.00	01/01/0001	-25196.14	70.00						
MICH112	255/80R22.5	MICHELIN 255/80R22.5 XRV 14PR		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	480.60	13.00	543.07	580.00	04/01/2013	545.00	04/01/2013	11/07/2014	1	01/17/2015	458503	12283	10990.00	01/01/0001	-4683.22	34.00						
MICH115	385/65R22.5	MICH 385/65R22.5 XFE 20PR		MICHEL			NEW TIRES		0.00	0.00	4	0	4	0	800.67	13.00	904.75	960.00	04/01/2013	900.00	04/01/2013	02/13/2015	0	02/11/2015	445660	12638	6670.00	01/01/0001	-133796.28	205.00						
MICH118	445/50R22.5	MICH 445/50R22.5 XDN2 20PR		MICHEL			NEW TIRES		0.00	0.00	1	0	0	0	1046.60	13.00	1182.65	1255.00	04/01/2013	1180.00	04/01/2013	09/29/2014	1	02/04/2015	456299	12092	16950.00	01/01/0001	-65005.11	81.00						
MICH121	275/70R22.5	MICHELIN 275/70R22.5 XZA2 LRJ		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	516.51	13.00	583.65	615.00	04/01/2013	580.00	04/01/2013	02/13/2015	0	02/03/2015	458248	12638	33459.98	01/01/0001	-9319.80	89.00	DRIVE					
MICH122	295/60R22.5	MICH 295/60R22.5 XZA2 LRJ		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	388.05	13.00	438.50	750.00	02/10/2015	750.00	02/10/2015	01/06/2012	2	01/19/2015	457880	4972	9790.00	01/01/0001	4717.46	14.00						
MICH1223	225/75R16	MICH 225/75R16 LTX M/S2 LRE		ITCO			NEW TIRES		0.00	0.00	4	0	0	0	179.73	13.00	203.09	235.00	10/17/2011	220.00	10/17/2011	09/15/2014	4	01/29/2015	437701	11165	11012.28	01/01/0001	-43134.70	321.00						
MICH125	19.5LR24	MICHELIN 19.5LR24 20PR XMCL R4		MICHEL		500/70R24TL	NEW TIRES		0.00	0.00	0	0	0	0	1008.00	13.00	1139.04	1210.00	03/05/2012	1140.00	03/05/2012	04/22/2014	0	01/17/2015	446056	8070	6675.00	01/01/0001	-3295.00	15.00						
MICH132	275/70R22.5	MICHELIN 275/70R22.5 XZU2 LRJ		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	520.37	13.00	588.01	620.00	04/01/2013	585.00	04/01/2013	08/22/2014	0	02/03/2015	448321	11931	5447.00	01/01/0001	-14797.99	43.00	DRIVE					
MICH14	23.5-25	MICH 23.5R25 XHA2 L3 1-STAR		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	3801.11	13.00	4295.25	4560.00	04/01/2013	4295.00	10/17/2011	12/30/2014	0	11/09/2014	433138	7450	33560.00	05/13/2007	-2562.00	11.00						
MICH141	11R24.5	MICH 11R24.5 XZY3 LRH		MICHEL		79250	NEW TIRES		0.00	0.00	0	0	0	0	612.11	13.00	691.68	730.00	04/01/2013	690.00	04/01/2013	01/08/2015	0	01/21/2015	456243	11988	6960.00	01/01/0001	-72939.89	134.00						
MICH144	265/70R19.5	MICHELIN 265/70R19.5 XZE2 LRG		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	497.40	13.00	562.06	600.00	10/17/2011	570.00	10/17/2011	09/04/2014	0	01/17/2015	449422	11988	5402.00	01/01/0001	-3500.42	20.00						
MICH145	275/80R24.5	MICH 275/80R24.5 XZA3 LRG		MICHEL		28791	NEW TIRES		0.00	0.00	0	0	0	0	542.03	13.00	612.49	655.00	10/17/2011	615.00	04/01/2013	09/17/2014	0	01/17/2015	451760	12042	19928.00	01/01/0001	-20312.83	78.00						
MICH174	11R24.5	MICH 11R24.5 XT-1 LRG		MICHEL		22754	NEW TIRES		0.00	0.00	6	0	0	0	540.34	13.00	610.58	650.00	03/21/2011	610.00	03/21/2011	01/08/2015	10	01/21/2015	457202	8629	0.00	01/01/0001	-11887.48	26.00						
MICH179	235/80R22.5	MICHELIN 235/80R22.5 XRV LRG		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	379.76	13.00	429.12	455.00	04/01/2013	430.00	04/01/2013	10/31/2014	4	01/17/2015	457593	12257	6535.00	01/01/0001	-9783.64	43.00						
MICH181	20.5R25	MICHELIN 20.5R25 XHA2 24PR		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	2771.68	13.00	3131.99	3300.00	04/01/2013	3100.00	04/01/2013	11/26/2014	0	01/19/2015	430505	10884	25900.00	01/01/0001	3164.58	10.00						
MICH19	SOLDOUT	MICH 10R22.5 XZE LRG		MICHEL			NEW TIRES		0.00	0.00	0	0	0	0	414.83	13.00	468.76	585.00	10/17/2011	550.00	10/17/2011	01/06/2012	0	11/11/2013	374018	5249	13979.88	05/13/2007	-5900.53	53.00						
MICH195	12.5/80-18	MICH 335/80R18 XZSL 14PR		MICHEL			NEW TIRES		0.00	0.00	2	0	0	0	626.85	13.00	708.34	750.00	04/01/2013	710.00	04/01/2013	03/03/2011	2	01/17/2015	426495	6094	0.00	01/01/0001	-1253.70	2.00						
MICH200	255/40ZR19	MICHELIN 255/40ZR19					NEW TIRES		0.00	0.00	2	0	0	0	160.00	13.00	180.80	160.00	06/05/2007	160.00	06/05/2007	12/08/2008	2	01/17/2015	0	0	0.00	01/01/0001	0.00	0.00						
